   6.28318530718       0.00000000000    
   12.5663706144      0.422171598510E-02
   18.8495559215      0.948195172933E-35
   25.1327412287      0.361410491421E-35
   31.4159265359      0.171698277439E-35
   37.6991118431      0.121055413338E-34
   43.9822971503      0.131042138080E-35
   50.2654824574      0.422490820332E-35
   56.5486677646      0.113530325584E-35
   62.8318530718      0.164412406351E-34
   69.1150383790      0.118760441510E-35
   75.3982236862      0.734522672506E-35
   81.6814089933      0.120692449119E-35
   87.9645943005      0.189938496999E-34
   94.2477796077      0.254496691187E-35
   100.530964915      0.753090424619E-35
   106.814150222      0.249470812050E-35
   113.097335529      0.605000820468E-35
   119.380520836      0.120679298827E-35
   125.663706144      0.491570266316E-35
   131.946891451      0.265726675716E-35
   138.230076758      0.528784273795E-35
   144.513262065      0.771068317212E-35
   150.796447372      0.367159007271E-34
   157.079632679      0.485614162732E-34
   163.362817987      0.407571398704E-34
   169.646003294      0.146634138889E-34
   175.929188601      0.131030637582E-34
   182.212373908      0.227119571296E-35
   188.495559215      0.480159364678E-35
   194.778744523      0.141446652811E-35
   201.061929830      0.966559066369E-35
   207.345115137      0.205924871378E-35
   213.628300444      0.793614722055E-35
   219.911485751      0.156739951119E-35
   226.194671058      0.725580317455E-35
   232.477856366      0.242855151676E-35
   238.761041673      0.459101376609E-35
   245.044226980      0.350613429172E-35
   251.327412287      0.442280231460E-35
   257.610597594      0.133515691132E-35
   263.893782902      0.344514265350E-35
   270.176968209      0.228120449023E-35
   276.460153516      0.313273758240E-35
   282.743338823      0.382291003331E-35
   289.026524130      0.333913782106E-35
   295.309709437      0.100282471849E-34
   301.592894745      0.689230365037E-35
   307.876080052      0.228506476127E-34
   314.159265359      0.107368988945E-34
   320.442450666      0.105311514026E-34
   326.725635973      0.746851189066E-35
   333.008821281      0.168670424685E-35
   339.292006588      0.277776818937E-35
   345.575191895      0.152503285125E-35
   351.858377202      0.508308187383E-35
   358.141562509      0.149792010603E-35
   364.424747816      0.399739067495E-35
   370.707933124      0.174770037614E-35
   376.991118431      0.358581737968E-35
   383.274303738      0.187986929835E-35
   389.557489045      0.124350427672E-34
   395.840674352      0.192152687931E-35
   402.123859659      0.162842347890E-34
   408.407044967      0.301842027543E-35
   414.690230274      0.261763248965E-34
   420.973415581      0.385107315090E-35
   427.256600888      0.968851716009E-35
   433.539786195      0.381213250349E-35
   439.822971503      0.364615533123E-35
   446.106156810      0.361668199168E-35
   452.389342117      0.613048486105E-35
   458.672527424      0.972398263838E-35
   464.955712731      0.822755661436E-35
   471.238898038      0.497217276354E-35
   477.522083346      0.707724789020E-35
   483.805268653      0.268601130934E-35
   490.088453960      0.669902462332E-35
   496.371639267      0.216492281809E-35
   502.654824574      0.782965045715E-35
